id_processo,id_cliente,id_fornecedor,incoterm,modal,data_embarque,data_chegada_prevista,data_chegada_real,status,taxa_cambio_usd_brl,lead_time_previsto_dias,lead_time_real_dias,desvio_lead_time_dias,flag_atraso,flag_atraso_grave,ano_embarque,mes_embarque,trimestre,ano_mes,custo_total_brl,custo_armazenagem_brl,custo_demurrage_brl,custo_despachante_brl,custo_frete_internacional_brl,custo_icms_brl,custo_imposto_importação_brl,custo_seguro_brl,valor_total_usd,valor_total_brl,custo_sobre_valor,flag_cambio_alto,peso_total_kg,custo_por_kg_brl,nome_cliente,segmento,estado,nome_fornecedor,pais,lead_time_medio_dias,confiabilidade
330,180,70,EXW,Marítimo,2023-06-12,2023-07-29,2023-08-08,Atrasado,5.0127,47,57,10,1,0,2023,6,2,2023-06,9080986.27,5384.4,2662.58,4078.96,3180203.56,2680810.19,3079801.03,128045.55,3244157.6799999997,16261989.202535998,0.5584,0,85935.63,105.67,Corp Nacional Distribuidora Nacional S.A.,Industrial,DF,Dräxlmaier Group,Japão,89,Baixa
333,156,85,FOB,Marítimo,2023-11-22,2024-01-12,2024-01-12,Entregue,5.3722,51,51,0,0,0,2023,11,4,2023-11,1183605.42,4288.74,0.0,3419.29,308954.92,382845.94,462280.53,21816.0,452197.67,2429296.322774,0.4872,0,17342.638,68.25,Corp Vega Indústria e Comércio Ltda,Industrial,DF,Standard Motor Products,China,24,Alta
334,105,49,FOB,Aéreo,2023-12-05,2023-12-13,2023-12-29,Atrasado,5.3303,8,24,16,1,1,2023,12,4,2023-12,290081.24,2083.31,0.0,2785.25,140123.34,86673.44,53347.94,5067.96,91087.51000000001,485523.7545530001,0.5975,0,3611.5609999999997,80.32,Corp Pro Exportações e Importações Ltda,Automotivo,RS,Emerson Electric Supply,China,72,Baixa
335,148,86,FOB,Marítimo,2024-06-30,2024-08-17,2024-09-04,Atrasado,5.7938,48,66,18,1,1,2024,6,2,2024-06,320404.08,861.18,0.0,2140.39,98649.76,127363.45,86216.06,5173.24,126664.0,733865.8832,0.4366,1,440.961,726.6,Sul Group Exportações e Importações Ltda,Eletrônico,ES,Modine Thermal,Alemanha,71,Baixa
337,179,56,CIF,Marítimo,2023-03-08,2023-04-12,2023-04-11,Entregue,5.1103,35,34,-1,0,0,2023,3,1,2023-03,298276.21,2025.96,0.0,2464.54,27800.15,146900.07,111984.61,7100.88,177641.68,907802.2773039999,0.3286,0,9096.22,32.79,Star Corp Distribuidora Nacional S.A.,Industrial,SC,Bayer Industrial AG,China,45,Média
339,173,93,FOB,Marítimo,2024-03-09,2024-04-22,2024-04-20,Entregue,5.7084,44,42,-2,0,0,2024,3,1,2024-03,649031.53,3337.43,4505.61,2135.66,202801.37,235430.28,191613.55,9207.63,285126.35000000003,1627615.2563400003,0.3988,1,2374.652,273.32,Global Vega Importações S.A.,Varejo,RJ,Perkins Engines Ltd,China,51,Média
341,78,47,CIF,Marítimo,2023-07-12,2023-09-10,2023-09-09,Entregue,5.5104,60,59,-1,0,0,2023,7,3,2023-07,52007.23,1673.27,0.0,2550.16,2222.12,20637.83,23622.64,1301.21,28647.510000000002,157859.239104,0.3295,1,392.21999999999997,132.6,Porto Pacífico Tecnologia e Comércio Ltda,Varejo,AM,John Deere Supply,Coreia do Sul,34,Alta
342,113,94,CIF,Marítimo,2024-06-09,2024-08-06,2024-08-05,Entregue,5.7031,58,57,-1,0,0,2024,6,2,2024-06,125648.01000000001,2239.63,0.0,1380.01,11906.24,50798.29,55918.37,3405.47,58062.83,331138.125773,0.3794,1,3709.9710000000005,33.87,Nacional Meridian Trading Ltda,Varejo,SC,MTU Friedrichshafen,Índia,27,Alta
345,103,3,EXW,Aéreo,2024-09-04,2024-09-13,2024-09-11,Entregue,5.3657,9,7,-2,0,0,2024,9,3,2024-09,977249.6200000001,1535.13,0.0,3289.4,547599.81,167572.57,243142.94,14109.77,256546.74,1376552.8428180001,0.7099,0,10309.284,94.79,Corp Global Indústria e Comércio Ltda,Eletrônico,RS,Shanghai Global Trade,EUA,40,Média
346,110,34,CIF,Marítimo,2024-02-05,2024-03-13,2024-03-11,Entregue,5.2818,37,35,-2,0,0,2024,2,1,2024-02,509448.76,1237.3,0.0,3722.15,43914.17,221403.82,224941.21,14230.11,244767.68,1292813.9322239999,0.3941,0,9668.223,52.69,Federal Apex Distribuidora Nacional S.A.,Eletrônico,CE,Italian Precision Parts,Japão,25,Alta
347,124,97,CIF,Marítimo,2024-03-09,2024-04-27,2024-04-25,Entregue,5.5123,49,47,-2,0,0,2024,3,1,2024-03,248075.06999999998,1415.61,5802.51,3630.96,9337.15,125687.26,96441.51,5760.07,145700.00999999998,803142.1651229998,0.3089,1,2080.8160000000003,119.22,Prime Tech Logística e Comércio Eireli,Automotivo,DF,GKN Aerospace Parts,Japão,53,Média
348,65,57,CIF,Marítimo,2023-07-11,2023-08-23,2023-08-28,Atrasado,5.3706,43,48,5,1,0,2023,7,3,2023-07,110144.25,4353.12,0.0,2741.46,5893.13,54779.43,40190.69,2186.42,74101.8,397971.12708,0.2768,0,6132.053,17.96,Terra Ômega Importações S.A.,Varejo,DF,ThyssenKrupp Components,China,37,Média
349,67,88,EXW,Marítimo,2023-01-09,2023-02-11,2023-02-11,Entregue,5.0835,33,33,0,0,0,2023,1,1,2023-01,47490.23,5332.85,0.0,3385.87,16183.63,11202.53,10642.66,742.69,15295.62,77755.28427,0.6108,0,9.735,4878.3,Apex Star Tecnologia e Comércio Ltda,Varejo,PE,Traton Group Parts,China,15,Alta
350,72,54,CIF,Marítimo,2024-10-04,2024-11-10,2024-11-08,Entregue,5.3878,37,35,-2,0,0,2024,10,4,2024-10,65934.67,1990.04,0.0,3012.1,2579.99,24795.79,32491.07,1065.68,36526.96,196799.95508800002,0.335,0,951.3230000000001,69.31,Centro Solar Indústria e Comércio Ltda,Eletrônico,MS,Philips Industrial,China,34,Média
353,96,88,EXW,Aéreo,2024-08-07,2024-08-12,2024-08-12,Desembaraçado,5.5988,5,5,0,0,0,2024,8,3,2024-08,22170.420000000002,3414.53,0.0,1623.74,10885.43,3307.57,2838.28,100.87,3346.99,18739.127611999997,1.1831,1,171.045,129.62,Net Pro Comércio Exterior Ltda,Eletrônico,MS,Traton Group Parts,China,15,Alta
354,144,68,FOB,Aéreo,2024-08-20,2024-08-27,2024-08-29,Atrasado,5.5766,7,9,2,1,0,2024,8,3,2024-08,626711.08,1552.49,0.0,4123.16,308847.87,128391.31,177071.7,6724.55,159316.02000000002,888441.7171320001,0.7054,1,4892.83,128.09,Alfa Inter Soluções Industriais S.A.,Varejo,GO,Mann+Hummel Group,México,43,Média
355,165,54,FOB,Aéreo,2023-05-25,2023-06-05,2023-06-04,Entregue,5.1038,11,10,-1,0,0,2023,5,2,2023-05,1939119.52,2615.05,0.0,3935.0,703377.68,468303.01,723474.28,37414.5,744720.71,3800905.5596979996,0.5102,0,6941.224,279.36,Meridian Brasil Indústria e Comércio Ltda,Industrial,BA,Philips Industrial,China,34,Média
357,7,74,FOB,Marítimo,2023-10-24,2023-11-28,2023-11-28,Entregue,5.0966,35,35,0,0,0,2023,10,4,2023-10,309310.06,1558.91,0.0,2315.15,76878.41,104718.85,115151.12,8687.62,144584.07,736887.1711619999,0.4198,0,4019.0599999999995,76.96,Pacífico Pacífico Grupo Industrial S.A.,Industrial,ES,Gentex Corporation,México,32,Alta
358,2,1,FOB,Marítimo,2024-09-12,2024-10-26,2024-11-03,Atrasado,5.7524,44,52,8,1,0,2024,9,3,2024-09,454708.05,4014.6,0.0,3908.72,78302.97,168331.16,190669.93,9480.67,194815.3,1120655.5317199999,0.4058,1,15016.029999999999,30.28,Brasil Corp Importações S.A.,Varejo,SP,Shenzhen Tech Co.,Itália,64,Baixa
359,47,69,FOB,Marítimo,2024-06-08,2024-07-23,2024-08-01,Atrasado,5.3194,45,54,9,1,0,2024,6,2,2024-06,9192028.96,1722.01,0.0,3547.95,2793666.74,2993993.39,3309185.29,89913.58,3861597.5,20541381.7415,0.4475,0,99009.721,92.84,Plus Max Trading Ltda,Varejo,MS,Leoni Wire Systems,China,32,Alta
363,53,44,CIF,Aéreo,2024-06-17,2024-06-25,2024-06-24,Entregue,5.4326,8,7,-1,0,0,2024,6,2,2024-06,645933.11,622.82,0.0,3198.32,88919.15,252238.14,285532.11,15422.57,310868.79000000004,1688825.7885540002,0.3825,0,12011.698,53.78,Prime Multi Importações S.A.,Eletrônico,BA,3M Supply Chain,China,38,Alta
364,158,59,EXW,Marítimo,2024-09-20,2024-11-12,2024-12-02,Atrasado,5.5775,53,73,20,1,1,2024,9,3,2024-09,324980.19,5035.3,0.0,1844.44,125445.66,117927.11,70472.53,4255.15,142394.93,794207.7220749999,0.4092,1,6998.454,46.44,Inter Âncora Distribuidora Nacional S.A.,Automotivo,GO,Valeo Automotive Parts,China,41,Média
365,128,96,FOB,Marítimo,2023-12-14,2024-01-28,2024-01-26,Desembaraçado,5.2917,45,43,-2,0,0,2023,12,4,2023-12,340646.33,666.81,0.0,3487.23,108040.72,114022.53,106940.72,7488.32,159828.1,845762.35677,0.4028,0,4744.0560000000005,71.8,Trans Porto Logística e Comércio Eireli,Eletrônico,DF,Rolls-Royce Components,Alemanha,34,Média
368,22,4,FOB,Marítimo,2023-05-05,2023-06-19,2023-06-18,Entregue,5.2569,45,44,-1,0,0,2023,5,2,2023-05,2126552.34,2085.36,0.0,2231.78,596614.94,790021.91,687479.84,48118.51,922493.85,4849457.920065,0.4385,0,12572.708,169.14,Real Multi Importações S.A.,Varejo,BA,Guangzhou Industrial Corp,Índia,29,Alta
369,154,58,FOB,Aéreo,2024-10-15,2024-10-28,2024-10-27,Entregue,5.6011,13,12,-1,0,0,2024,10,4,2024-10,1114130.1,1516.41,0.0,4639.84,648649.42,228046.96,212484.87,18792.6,312384.81,1749698.559291,0.6368,1,6019.993,185.07,Vega Âncora Soluções Industriais S.A.,Varejo,RJ,Michelin Tire Supply,China,18,Alta
371,70,18,FOB,Marítimo,2023-01-28,2023-02-28,2023-02-26,Desembaraçado,5.2563,31,29,-2,0,0,2023,1,1,2023-01,254701.63,562.28,0.0,3920.35,62732.59,88775.3,95384.08,3327.03,110280.80999999998,579669.021603,0.4394,0,3224.028,79.0,Horizonte Continental Comércio Exterior Ltda,Industrial,RS,Panasonic Supply Japan,México,32,Média
372,41,38,CIF,Marítimo,2023-06-09,2023-07-07,2023-07-06,Entregue,5.2092,28,27,-1,0,0,2023,6,2,2023-06,27393.22,1088.33,0.0,3008.42,2572.5,11779.26,8237.09,707.62,14518.83,75631.489236,0.3622,0,36.21,756.51,Real Pacífico Exportações e Importações Ltda,Varejo,GO,Nissan Mexico Supply,China,26,Alta
373,34,17,EXW,Marítimo,2024-10-03,2024-11-02,2024-11-05,Atrasado,5.5481,30,33,3,1,0,2024,10,4,2024-10,123326.47,4157.39,0.0,4304.0,40064.07,36216.53,36217.95,2366.53,38801.45,215274.324745,0.5729,1,604.529,204.0,Federal Continental Distribuidora Nacional S.A.,Varejo,RJ,Toyota Parts Co.,EUA,80,Baixa
374,76,87,EXW,Marítimo,2024-05-01,2024-06-18,2024-06-19,Atrasado,5.1305,48,49,1,1,0,2024,5,2,2024-05,405602.19,1115.53,0.0,3031.87,131220.0,123556.28,142668.01,4010.5,149177.99,765357.6776949998,0.53,0,8056.457,50.34,Pacífico Horizonte Trading Ltda,Eletrônico,SP,Wabash National,EUA,26,Alta
376,12,53,CIF,Marítimo,2024-02-29,2024-04-06,2024-04-09,Atrasado,5.5112,37,40,3,1,0,2024,2,1,2024-02,1461368.46,2025.35,0.0,2164.08,54504.78,708307.25,652128.59,42238.41,779569.99,4296366.128888,0.3401,1,25165.864,58.07,Continental Apex Logística e Comércio Eireli,Industrial,RS,ABB Switzerland Supply,China,21,Alta
377,199,10,FOB,Marítimo,2024-04-30,2024-05-31,2024-06-09,Atrasado,5.4201,31,40,9,1,0,2024,4,2,2024-04,428516.79,1150.94,0.0,3244.85,123001.79,144541.1,146678.53,9899.58,171447.83,929264.3833829999,0.4611,0,6890.655999999999,62.19,Pro Horizonte Trading Ltda,Varejo,DF,Siemens Components AG,EUA,77,Baixa
379,64,2,FOB,Marítimo,2024-06-26,2024-08-12,2024-08-25,Atrasado,5.5441,47,60,13,1,1,2024,6,2,2024-06,561269.95,2558.74,4962.13,4526.84,150929.17,168226.65,220561.9,9504.52,200916.35,1113900.3360350002,0.5039,1,1011.7739999999999,554.74,Titan Atlântico Trading Ltda,Industrial,PE,Beijing Manufacturing Ltd,China,43,Média
380,51,53,FOB,Marítimo,2024-05-31,2024-07-15,2024-07-14,Desembaraçado,5.3753,45,44,-1,0,0,2024,5,2,2024-05,179790.95,1420.08,0.0,1258.6,34472.34,56760.47,83546.48,2332.98,87344.97,469505.41724100005,0.3829,0,6421.9490000000005,28.0,Ômega Ômega Grupo Industrial S.A.,Varejo,PE,ABB Switzerland Supply,China,21,Alta
381,36,26,CIF,Marítimo,2023-06-05,2023-07-23,2023-07-22,Entregue,5.2899,48,47,-1,0,0,2023,6,2,2023-06,180375.97,4140.16,0.0,3472.96,17899.64,73855.42,76882.12,4125.67,110040.48,582103.135152,0.3099,0,1606.1760000000002,112.3,Vega Trans Trading Ltda,Automotivo,RJ,Xiaomi Industrial,China,40,Alta
382,187,39,FOB,Marítimo,2023-08-06,2023-09-01,2023-09-07,Atrasado,5.2226,26,32,6,1,0,2023,8,3,2023-08,286300.21,2044.94,1402.0,2263.7,71338.26,93378.1,110562.97,5310.24,120117.74,627326.908924,0.4564,0,2202.878,129.97,Terra Atlântico Grupo Industrial S.A.,Varejo,AM,Honda Mexico Industrial,Japão,36,Alta
383,54,98,FOB,Aéreo,2023-10-07,2023-10-12,2023-10-12,Entregue,5.3466,5,5,0,0,0,2023,10,4,2023-10,447435.42,1440.93,0.0,4542.8,201282.48,140098.37,91766.82,8304.02,149702.01,800396.766666,0.559,0,3547.947,126.11,Inter Solar Grupo Industrial S.A.,Automotivo,CE,Safran Supply Chain,Índia,35,Alta
385,56,33,EXW,Marítimo,2023-05-27,2023-07-05,2023-07-05,Entregue,5.2199,39,39,0,0,0,2023,5,2,2023-05,83117.3,2605.98,0.0,4315.12,30055.2,20287.52,24182.14,1671.34,29510.97,154044.312303,0.5396,0,1180.116,70.43,Titan Meridian Trading Ltda,Industrial,BA,Ho Chi Minh Trade,China,32,Alta
389,40,17,EXW,Aéreo,2023-04-10,2023-04-25,2023-04-23,Desembaraçado,5.3475,15,13,-2,0,0,2023,4,2,2023-04,2548705.8699999996,2544.54,1450.13,5494.59,1315081.17,636036.97,573178.58,14919.89,679785.61,3635153.5494750002,0.7011,0,17980.112,141.75,Max Capital Trading Ltda,Automotivo,RJ,Toyota Parts Co.,EUA,80,Baixa
391,25,39,FOB,Marítimo,2024-03-15,2024-05-07,2024-05-07,Entregue,5.5228,53,53,0,0,0,2024,3,1,2024-03,16892.52,560.18,0.0,3936.75,3283.03,4630.56,4170.6,311.4,5539.13,30591.507164000002,0.5522,1,247.74699999999999,68.18,Real Apex Distribuidora Nacional S.A.,Automotivo,MT,Honda Mexico Industrial,Japão,36,Alta
392,49,61,FOB,Marítimo,2024-03-18,2024-04-21,2024-04-19,Entregue,5.3354,34,32,-2,0,0,2024,3,1,2024-03,228626.05,2637.18,0.0,3438.59,60620.5,82493.25,74050.93,5385.6,120370.11,642222.684894,0.356,0,6708.9980000000005,34.08,Pro Âncora Exportações e Importações Ltda,Varejo,MG,Continental Automotive,EUA,47,Média
393,17,74,CIF,Marítimo,2023-06-22,2023-07-22,2023-07-22,Entregue,5.2299,30,30,0,0,0,2023,6,2,2023-06,2117858.9,2659.74,0.0,3072.14,89314.35,916625.08,1052671.71,53515.88,1155521.02,6043259.382498,0.3504,0,13192.199999999999,160.54,Inter Meridian Trading Ltda,Varejo,BA,Gentex Corporation,México,32,Alta
394,12,62,FOB,Marítimo,2023-02-10,2023-04-07,2023-04-07,Entregue,5.338,56,56,0,0,0,2023,2,1,2023-02,601123.2999999999,3063.35,0.0,1461.53,157347.69,228488.27,203739.31,7023.15,265983.41,1419819.4425799998,0.4234,0,8238.107,72.97,Continental Apex Logística e Comércio Eireli,Industrial,RS,ZF Friedrichshafen AG,Índia,41,Média
395,80,88,CIF,Marítimo,2023-05-20,2023-06-29,2023-06-28,Entregue,5.2619,40,39,-1,0,0,2023,5,2,2023-05,227794.14,3875.57,0.0,4428.45,8135.9,105642.82,97945.25,7766.15,141604.97,745111.191643,0.3057,0,1407.3319999999999,161.86,Nexus Trans Soluções Industriais S.A.,Automotivo,RJ,Traton Group Parts,China,15,Alta
396,81,87,FOB,Aéreo,2024-04-27,2024-05-08,2024-05-07,Entregue,5.5912,11,10,-1,0,0,2024,4,2,2024-04,162231.36,1030.8,0.0,3950.4,60033.38,61197.89,32984.01,3034.88,61979.83,346541.625496,0.4681,1,837.328,193.75,Real Pacífico Logística e Comércio Eireli,Varejo,CE,Wabash National,EUA,26,Alta
397,118,80,FOB,Marítimo,2023-09-17,2023-10-22,2023-10-22,Entregue,5.2147,35,35,0,0,0,2023,9,3,2023-09,88697.33,3824.15,0.0,1252.89,18093.6,31551.13,31773.21,2202.35,39126.17,204031.23869899998,0.4347,0,1823.477,48.64,Sul Inter Trading Ltda,Varejo,MT,Sensata Technologies,Itália,15,Alta
398,89,12,CIF,Aéreo,2024-06-21,2024-06-26,2024-06-25,Entregue,5.5541,5,4,-1,0,0,2024,6,2,2024-06,1545317.78,4089.29,0.0,1701.12,451086.55,723389.67,330538.25,34512.9,737441.15,4095821.8912150003,0.3773,1,12803.929,120.69,Trans Multi Logística e Comércio Eireli,Varejo,GO,Mercedes Supply GmbH,EUA,51,Média
400,14,79,EXW,Aéreo,2023-08-13,2023-08-18,2023-08-16,Entregue,5.2589,5,3,-2,0,0,2023,8,3,2023-08,971274.58,4362.74,0.0,2011.96,662394.48,171038.82,119839.94,11626.64,236007.47,1241139.683983,0.7826,0,7344.308,132.25,Solar Apex Distribuidora Nacional S.A.,Varejo,PR,Lear Corporation Parts,EUA,23,Alta
401,117,7,FOB,Marítimo,2023-03-10,2023-04-17,2023-04-15,Entregue,5.1792,38,36,-2,0,0,2023,3,1,2023-03,585594.2999999999,2934.21,0.0,4583.88,161486.74,194088.12,207353.49,15147.86,273896.92,1418566.9280639999,0.4128,0,22416.084,26.12,Beta Uni Indústria e Comércio Ltda,Eletrônico,MG,American Industrial Parts,EUA,38,Alta
403,82,95,FOB,Marítimo,2023-02-16,2023-03-30,2023-03-30,Entregue,5.1124,42,42,0,0,0,2023,2,1,2023-02,668741.03,3425.65,0.0,1674.81,179629.93,195403.45,272709.8,15897.39,281329.78,1438270.367272,0.465,0,8765.21,76.29,Sul Nacional Grupo Industrial S.A.,Eletrônico,PR,MAN Industrial Parts,Coreia do Sul,17,Alta
404,146,59,CIF,Marítimo,2024-01-08,2024-02-08,2024-02-21,Atrasado,5.3577,31,44,13,1,1,2024,1,1,2024-01,301938.54,3840.03,0.0,4006.21,33362.42,143419.69,110798.23,6511.96,179456.59,961474.572243,0.314,0,6468.285,46.68,Sul Prime Exportações e Importações Ltda,Varejo,RJ,Valeo Automotive Parts,China,41,Média
406,108,60,CIF,Marítimo,2024-07-26,2024-09-24,2024-09-24,Desembaraçado,5.6742,60,60,0,0,0,2024,7,3,2024-07,23313.79,4201.36,0.0,2676.03,687.64,9390.28,5714.37,644.11,11495.779999999999,65229.35487599999,0.3574,1,34.736,671.17,Nacional Capital Tecnologia e Comércio Ltda,Eletrônico,GO,Faurecia Components,Índia,57,Média
407,45,98,FOB,Aéreo,2024-09-30,2024-10-11,2024-10-11,Entregue,5.5637,11,11,0,0,0,2024,9,3,2024-09,20205.45,3890.47,0.0,1839.45,8863.64,2982.0,2451.31,178.58,4182.04,23267.615948,0.8684,1,15.52,1301.9,Prime Star Tecnologia e Comércio Ltda,Automotivo,SP,Safran Supply Chain,Índia,35,Alta
408,183,87,CIF,Marítimo,2023-04-29,2023-06-25,2023-06-23,Entregue,5.2848,57,55,-2,0,0,2023,4,2,2023-04,194088.27000000002,3650.19,1440.51,3072.61,9046.09,99198.35,72528.27,5152.25,114968.01000000001,607582.939248,0.3194,0,1840.4869999999999,105.45,Nacional Nacional Indústria e Comércio Ltda,Varejo,SP,Wabash National,EUA,26,Alta
411,153,13,FOB,Marítimo,2023-05-08,2023-06-11,2023-06-20,Atrasado,5.2741,34,43,9,1,0,2023,5,2,2023-05,1653093.39,4295.17,4935.4,4709.01,278485.18,696632.11,634724.35,29312.17,815942.45,4303362.075545,0.3841,0,6617.176,249.82,Capital Star Grupo Industrial S.A.,Varejo,PR,Tata Motors Components,EUA,38,Média
412,170,66,CIF,Marítimo,2023-02-28,2023-04-02,2023-04-02,Entregue,5.152,33,33,0,0,0,2023,2,1,2023-02,119413.9,3765.13,2138.69,1491.13,9011.99,40282.11,59302.85,3422.0,61782.55,318303.6976,0.3752,0,315.76800000000003,378.17,Ômega Titan Soluções Industriais S.A.,Eletrônico,MS,Knorr-Bremse AG,China,22,Alta
416,121,10,CIF,Marítimo,2023-07-15,2023-08-18,2023-08-16,Entregue,5.143,34,32,-2,0,0,2023,7,3,2023-07,18767.91,2373.3,0.0,3263.1,880.55,7218.76,4540.83,491.37,9111.43,46860.08449,0.4005,0,269.731,69.58,Inter Nacional Exportações e Importações Ltda,Eletrônico,RJ,Siemens Components AG,EUA,77,Baixa
417,158,25,EXW,Marítimo,2023-07-01,2023-08-09,2023-08-10,Atrasado,5.245,39,40,1,1,0,2023,7,3,2023-07,1527799.98,6489.3,0.0,3494.8,704367.33,461887.73,326673.36,24887.46,650265.4,3410642.023,0.448,0,7812.168,195.57,Inter Âncora Distribuidora Nacional S.A.,Automotivo,GO,Huawei Components Ltd,EUA,73,Baixa
418,65,94,CIF,Marítimo,2024-09-03,2024-10-06,2024-10-05,Desembaraçado,5.2836,33,32,-1,0,0,2024,9,3,2024-09,173437.27,1065.0,0.0,4097.18,14556.73,68675.68,79728.75,5313.93,86147.11,455166.870396,0.381,0,3680.378,47.12,Terra Ômega Importações S.A.,Varejo,DF,MTU Friedrichshafen,Índia,27,Alta
419,177,3,FOB,Marítimo,2024-03-04,2024-04-29,2024-04-28,Entregue,5.1729,56,55,-1,0,0,2024,3,1,2024-03,26581.190000000002,782.89,0.0,1363.45,6340.22,8302.39,9555.58,236.66,9815.11,50772.582519,0.5235,0,92.452,287.51,Porto Capital Logística e Comércio Eireli,Industrial,DF,Shanghai Global Trade,EUA,40,Média
422,49,88,FOB,Marítimo,2024-07-26,2024-09-04,2024-09-04,Desembaraçado,5.5326,40,40,0,0,0,2024,7,3,2024-07,11451351.91,1592.03,0.0,1340.1,3511782.21,3907862.47,3887688.45,141086.65,4893613.14,27074404.058364,0.423,1,117302.816,97.62,Pro Âncora Exportações e Importações Ltda,Varejo,MG,Traton Group Parts,China,15,Alta
423,196,12,CIF,Aéreo,2024-03-18,2024-04-01,2024-03-30,Entregue,5.4743,14,12,-2,0,0,2024,3,1,2024-03,880634.3400000001,4485.82,0.0,4551.42,141440.48,396077.52,321824.64,12254.46,403337.77999999997,2207992.009054,0.3988,0,27784.868000000002,31.69,Centro Vega Distribuidora Nacional S.A.,Industrial,GO,Mercedes Supply GmbH,EUA,51,Média
425,63,46,EXW,Marítimo,2024-11-28,2025-01-26,2025-01-25,Em trânsito,5.6983,59,58,-1,0,0,2024,11,4,2024-11,759921.15,1034.6,3204.75,3645.02,305361.06,213970.33,214692.74,18012.65,292731.64,1668072.704212,0.4556,1,2264.225,335.62,Brasil Group Indústria e Comércio Ltda,Industrial,PR,Caterpillar Parts USA,China,24,Alta
428,110,74,CIF,Aéreo,2024-07-14,2024-07-20,2024-07-18,Entregue,5.69,6,4,-2,0,0,2024,7,3,2024-07,158526.84,3422.48,0.0,3360.32,35164.18,61704.24,53025.48,1850.14,66944.35,380913.35150000005,0.4162,1,2911.075,54.46,Federal Apex Distribuidora Nacional S.A.,Eletrônico,CE,Gentex Corporation,México,32,Alta
430,3,6,EXW,Marítimo,2023-02-18,2023-04-13,2023-04-12,Desembaraçado,5.098,54,53,-1,0,0,2023,2,1,2023-02,30772.56,6404.58,0.0,1812.64,10275.52,6471.71,5612.93,195.18,9219.3,46999.99139999999,0.6547,0,381.997,80.56,Global Titan Trading Ltda,Automotivo,PE,Ford Components LLC,México,28,Alta
432,9,99,CIF,Marítimo,2024-11-13,2024-12-18,2024-12-18,Desembaraçado,5.6558,35,35,0,0,0,2024,11,4,2024-11,114854.74,502.6,1773.68,2775.85,15545.38,53487.54,36843.3,3926.39,72397.51,409465.837058,0.2805,1,478.41499999999996,240.07,Âncora Uni Logística e Comércio Eireli,Eletrônico,MT,Honeywell Aerospace,China,15,Alta
434,82,62,FOB,Marítimo,2024-07-02,2024-08-14,2024-08-30,Atrasado,5.2814,43,59,16,1,1,2024,7,3,2024-07,17908.27,1358.4,0.0,1859.13,5209.62,5278.94,3729.06,473.12,7891.5,41678.168099999995,0.4297,0,182.738,98.0,Sul Nacional Grupo Industrial S.A.,Eletrônico,PR,ZF Friedrichshafen AG,Índia,41,Média
435,145,88,FOB,Aéreo,2023-06-03,2023-06-08,2023-06-07,Desembaraçado,5.179,5,4,-1,0,0,2023,6,2,2023-06,294720.83,1538.52,0.0,3423.49,151810.2,67078.6,65987.23,4882.79,80355.79000000001,416162.63641000004,0.7082,0,2371.734,124.26,Atlântico Nexus Comércio Exterior Ltda,Industrial,DF,Traton Group Parts,China,15,Alta
436,13,89,EXW,Marítimo,2023-05-03,2023-06-10,2023-06-09,Entregue,5.2796,38,37,-1,0,0,2023,5,2,2023-05,1845644.19,5339.91,0.0,5512.38,477188.06,579209.86,754146.46,24247.52,733636.87,3873309.2188520003,0.4765,0,13574.068,135.97,Porto Prime Grupo Industrial S.A.,Eletrônico,PE,AGCO Supply Chain,Vietnã,35,Média
439,67,92,CIF,Aéreo,2023-09-04,2023-09-14,2023-09-20,Atrasado,5.1868,10,16,6,1,0,2023,9,3,2023-09,1460378.96,2815.91,3307.11,4575.68,437749.38,645437.36,325772.66,40720.86,770985.7000000001,3998948.62876,0.3652,0,6280.802,232.51,Apex Star Tecnologia e Comércio Ltda,Varejo,PE,Cummins Supply Chain,Alemanha,86,Baixa
440,76,42,FOB,Aéreo,2023-08-06,2023-08-20,2023-09-09,Atrasado,5.2339,14,34,20,1,1,2023,8,3,2023-08,230788.52,3541.27,4707.88,3456.7,118404.97,52565.6,45700.97,2411.13,62024.83,324631.757737,0.7109,0,872.0010000000001,264.67,Pacífico Horizonte Trading Ltda,Eletrônico,SP,Daewoo Components,Coreia do Sul,77,Baixa
441,9,79,FOB,Aéreo,2024-07-21,2024-08-04,2024-08-04,Entregue,5.5798,14,14,0,0,0,2024,7,3,2024-07,855569.72,2961.49,0.0,4655.44,436356.67,164549.91,233381.55,13664.66,210331.44999999998,1173607.42471,0.729,1,1483.9550000000002,576.55,Âncora Uni Logística e Comércio Eireli,Eletrônico,MT,Lear Corporation Parts,EUA,23,Alta
442,187,98,FOB,Marítimo,2024-02-16,2024-03-16,2024-03-14,Desembaraçado,5.6247,29,27,-2,0,0,2024,2,1,2024-02,225787.65000000002,2768.33,3401.69,1454.38,55234.62,88657.8,67996.46,6274.37,110668.05,622474.580835,0.3627,1,12547.527,17.99,Terra Atlântico Grupo Industrial S.A.,Varejo,AM,Safran Supply Chain,Índia,35,Alta
